,endTime,artistName,trackName,msPlayed
18772,2022-01-23 13:29,Daya,Bad Girl,30163
18773,2022-01-23 13:29,Ava Max,Who's Laughing Now,179757
18774,2022-01-23 13:33,The Score,Revolution - Stripped,225138
18775,2022-01-23 13:36,The Chainsmokers,Break Up Every Night,207348
18776,2022-01-23 13:40,The Score,Oh My Love,218090
18777,2022-01-23 13:43,Billie Eilish,bad guy,194052
18778,2022-01-23 13:55,Imagine Dragons,Nothing Left To Say / Rocks - Medley,471700
18779,2022-01-23 13:58,The Chainsmokers,Sick Boy,193184
18780,2022-01-23 14:02,The Score,Higher,214428
18781,2022-01-23 14:05,5 Seconds of Summer,Youngblood,203206
18782,2022-01-23 14:06,Imagine Dragons,Every Night,16175
18783,2022-01-23 14:10,Imagine Dragons,Amsterdam,241354
18784,2022-01-23 14:13,The Score,Strange,197437
18785,2022-01-23 14:14,Imagine Dragons,Working Man,41212
18786,2022-01-23 14:18,The Score,Tightrope,233556
18787,2022-01-23 14:21,Imagine Dragons,Birds,219334
18788,2022-01-23 14:25,Imagine Dragons,Rise Up,231637
18789,2022-01-23 14:29,The Score,Who I Am,215623
18790,2022-01-23 14:31,The Score,Don't Wanna Be,153866
18791,2022-01-23 14:35,5 Seconds of Summer,Lonely Heart,204011
18792,2022-01-23 14:39,The Chainsmokers,Paris,221507
18793,2022-01-23 14:43,The Cab,Stand Up,263138
18794,2022-01-23 14:46,Social House,Magic In The Hamptons (feat. Lil Yachty),164561
18795,2022-01-23 14:49,The Score,Something New,197258
18796,2022-01-23 15:16,5 Seconds of Summer,Moving Along,154066
18797,2022-01-23 15:20,Ryan Caraveo,Peanut Butter Waffles,193406
18798,2022-01-23 15:23,The Chainsmokers,Don't Say,228411
18799,2022-01-23 15:26,The Chainsmokers,Push My Luck,181819
18800,2022-01-23 16:12,The Score,Miracle,206161
18801,2022-01-23 16:17,Imagine Dragons,Bad Liar,259958
18802,2022-01-23 16:20,Thomas Rhett,On Me (feat. Ava Max),164478
18803,2022-01-23 16:22,5 Seconds of Summer,Easier,158003
18804,2022-01-23 16:26,Imagine Dragons,Next To Me,229951
18805,2022-01-23 16:30,5 Seconds of Summer,Lover Of Mine,206756
18806,2022-01-23 16:33,The Chainsmokers,Save Yourself,209793
18807,2022-01-23 16:36,The Chainsmokers,Honest,203690
18808,2022-01-23 16:40,Imagine Dragons,Stuck,189814
18809,2022-01-23 16:43,Imagine Dragons,Natural,189298
18810,2022-01-23 16:46,The Cab,Lock Me Up,209500
18811,2022-01-23 16:50,The Chainsmokers,Call You Mine,217573
18812,2022-01-23 16:53,Imagine Dragons,Bullet In A Gun,204772
18813,2022-01-23 16:57,Jonas Blue,Polaroid,193327
18814,2022-01-23 17:00,The Score,Unstoppable,191987
18815,2022-01-23 17:04,5 Seconds of Summer,Red Desert,229436
18816,2022-01-23 17:07,Jonas Blue,Rise,194326
18817,2022-01-23 17:10,5 Seconds of Summer,Babylon,212967
18818,2022-01-23 17:14,The Score,Livin Right,209601
18819,2022-01-23 17:17,5 Seconds of Summer,Old Me,186786
18820,2022-01-23 17:21,The Score,Revolution,231964
18821,2022-01-23 17:24,The Chainsmokers,See The Way,177774
18822,2022-01-23 17:27,Imagine Dragons,Underdog,209245
18823,2022-01-23 17:31,The Cab,These Are The Lies,226279
18824,2022-01-23 18:11,Ava Max,Torn,167635
18825,2022-01-23 18:14,5 Seconds of Summer,If Walls Could Talk,182268
18826,2022-01-23 18:17,5 Seconds of Summer,Talk Fast,187200
18827,2022-01-23 18:20,The Score,Miracle,206400
18828,2022-01-23 18:23,The Score,Legend,189095
18829,2022-01-23 18:27,Imagine Dragons,Radioactive,186814
18830,2022-01-23 18:30,The Score,Something New,197148
18831,2022-01-23 18:34,Imagine Dragons,Next To Me,216957
18832,2022-01-23 19:04,Imagine Dragons,Next To Me,11727
18833,2022-01-23 19:09,Imagine Dragons,Real Life,247298
18834,2022-01-23 19:10,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",87301
18835,2022-01-23 19:14,Imagine Dragons,Real Life,247402
18836,2022-01-23 19:18,Imagine Dragons,Real Life,247547
18837,2022-01-23 19:22,Imagine Dragons,Real Life,247333
18838,2022-01-23 19:27,Imagine Dragons,Real Life,247369
18839,2022-01-23 19:31,Imagine Dragons,Real Life,37764
18840,2022-01-23 19:31,Imagine Dragons,Real Life,247363
18841,2022-01-24 03:12,Imagine Dragons,Real Life,249506
18842,2022-01-24 03:26,Imagine Dragons,Real Life,225277
18843,2022-01-24 03:48,Imagine Dragons,Real Life,22447
18844,2022-01-24 03:49,Imagine Dragons,Real Life,17024
18845,2022-01-24 03:52,Imagine Dragons,Bullet In A Gun,204853
18846,2022-01-24 03:56,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",210933
18847,2022-01-24 04:09,Imagine Dragons,Stuck,177241
18848,2022-01-24 06:20,Imagine Dragons,Stuck,5901
18849,2022-01-24 06:25,Daya,"Sit Still, Look Pretty",202226
18850,2022-01-24 06:28,Daya,Tokyo Drifting,85715
18851,2022-01-24 06:30,Daya,Hide Away,130155
18852,2022-01-24 06:34,James Bay,Us,330
18853,2022-01-24 06:34,Kygo,Born To Be Yours,8689
18854,2022-01-24 06:34,Landon Austin,Hide Away (Acoustic Version) [feat. Kaya May],183275
18855,2022-01-24 06:36,G.E.M.,倒數,107702
18856,2022-01-24 06:37,Cody Karey,Heaven,99744
18857,2022-01-24 06:57,Julia Michaels,Heaven,48383
18858,2022-01-24 07:37,Julia Michaels,Heaven,143567
18859,2022-01-24 07:43,Julia Michaels,Heaven,191786
18860,2022-01-24 07:47,Julia Michaels,Heaven,191786
18861,2022-01-24 07:50,Julia Michaels,Heaven,191786
18862,2022-01-24 07:52,Julia Michaels,Heaven,139701
18863,2022-01-24 07:56,Ryan Caraveo,Peanut Butter Waffles,193600
18864,2022-01-24 08:11,Ryan Caraveo,Peanut Butter Waffles,102494
18865,2022-01-24 08:13,Ryan Caraveo,Peanut Butter Waffles,66844
18866,2022-01-24 08:14,Ryan Caraveo,Peanut Butter Waffles,5625
18867,2022-01-24 08:17,Chasmaa Musik,Excuses | Lofi (slowed+reverb),4592
18868,2022-01-24 08:17,Imagine Dragons,Natural,189466
18869,2022-01-24 08:17,AP Dhillon,Excuses,1331
18870,2022-01-24 08:17,Imagine Dragons,Boomerang,20257
18871,2022-01-24 08:20,AP Dhillon,Excuses,176232
18872,2022-01-24 08:22,AP Dhillon,Excuses,98546
18873,2022-01-24 08:25,Garry Sandhu,"Hauli Hauli (From ""De De Pyaar De"")",209393
18874,2022-01-24 08:29,Garry Sandhu,"Hauli Hauli (From ""De De Pyaar De"")",209393
18875,2022-01-24 08:32,Garry Sandhu,"Hauli Hauli (From ""De De Pyaar De"")",209393
18876,2022-01-24 08:36,Garry Sandhu,"Hauli Hauli (From ""De De Pyaar De"")",204566
18877,2022-01-24 08:39,The Vamps,Chemicals,170693
18878,2022-01-24 08:41,The Vamps,Chemicals,170693
18879,2022-01-24 08:44,The Vamps,Chemicals,170693
18880,2022-01-24 08:47,The Vamps,Chemicals,170693
18881,2022-01-24 08:48,The Vamps,Chemicals,64408
18882,2022-01-24 08:57,Adnan Sami,Bhar Do Jholi Meri,499383
18883,2022-01-24 08:59,Anne-Marie,Our Song,163733
18884,2022-01-24 09:04,Amrinder Gill,Band Darvaze,308232
18885,2022-01-24 09:05,The Cab,Moon,44052
18886,2022-01-24 09:09,FINNEAS,New Girl,181437
18887,2022-01-24 09:13,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",198125
18888,2022-01-24 09:16,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800
18889,2022-01-24 09:19,Halsey,You should be sad,205473
18890,2022-01-24 09:22,James Bay,Peer Pressure,176826
18891,2022-01-24 09:26,Jasleen Royal,Sang Rahiyo (feat. Ranveer Allahbadia),213287
18892,2022-01-24 09:29,John K,parachute,156505
18893,2022-01-24 09:32,Kanye West,Heartless,211000
18894,2022-01-24 09:35,Kelsea Ballerini,I Quit Drinking,171200
18895,2022-01-24 09:38,Kelsea Ballerini,Miss Me More,192840
18896,2022-01-24 09:41,Lauv,Fake,146375
18897,2022-01-24 09:44,Lauv,"fuck, i'm lonely (with Anne-Marie)",198973
18898,2022-01-24 09:48,Lauv,Modern Loneliness,252337
18899,2022-01-24 09:51,Leo Stannard,Gravity,182066
18900,2022-01-24 09:59,Ava Max,Torn,30168
18901,2022-01-24 10:00,Lewis Capaldi,Hold Me While You Wait,94742
18902,2022-01-24 10:00,Maroon 5,Maps,2849
18903,2022-01-24 10:01,Lewis Capaldi,Hold Me While You Wait,29142
18904,2022-01-24 10:01,Nick Jonas,Jealous,458
18905,2022-01-24 10:02,The Score,Never Going Back,81230
18906,2022-01-24 10:06,Maroon 5,Maps,1877
18907,2022-01-24 10:09,Maroon 5,Maps,185251
18908,2022-01-24 10:13,Nick Jonas,Jealous,223065
18909,2022-01-24 10:15,Pashanim,Sommergewitter,138339
18910,2022-01-24 10:18,PRETTYMUCH,Summer on You,205584
18911,2022-01-24 10:27,Adnan Sami,Bhar Do Jholi Meri,499187
18912,2022-01-24 10:30,Sam Smith,Dancing With A Stranger (with Normani),170867
18913,2022-01-24 10:33,Sam Smith,Diamonds,213768
18914,2022-01-24 10:36,The Score,Legend,189098
18915,2022-01-24 10:40,The Score,Never Going Back,197546
18916,2022-01-24 10:49,The Score,Only One,227769
18917,2022-01-24 10:57,The Score,Money Run Low,185467
18918,2022-01-24 11:02,Shankar-Ehsaan-Loy,Slow Motion Angreza,259809
18919,2022-01-24 11:04,Social House,Magic In The Hamptons (feat. Lil Yachty),164480
18920,2022-01-24 11:07,Taylor Swift,Cruel Summer,178381
18921,2022-01-24 11:14,Troye Sivan,Strawberries & Cigarettes,201482
18922,2022-01-24 11:18,Twenty One Pilots,Level of Concern,219933
18923,2022-01-24 11:21,The Vamps,Chemicals,169794
18924,2022-01-24 11:24,The Vamps,Somebody To You,184957
18925,2022-01-24 11:26,vaultboy,everything sucks (feat. Eric Nam),119600
18926,2022-01-24 11:56,Why Don't We,Talk,189851
18927,2022-01-24 12:17,Why Don't We,Fallin’ (Adrenaline),216357
18928,2022-01-24 12:21,Why Don't We,I Still Do,147146
18929,2022-01-24 15:19,YUNGBLUD,parents,54448
18930,2022-01-24 15:22,YUNGBLUD,parents,117306
18931,2022-01-24 15:24,Zaeden,tere bina - Acoustic,131755
18932,2022-01-24 15:28,Zedd,Good Thing (with Kehlani),209823
18933,2022-01-24 15:31,Zedd,The Middle,184668
18934,2022-01-24 15:34,5 Seconds of Summer,Red Desert,229396
18935,2022-01-24 15:40,5 Seconds of Summer,No Shame,44774
18936,2022-01-24 15:44,Pharrell Williams,"Happy - From ""Despicable Me 2""",13275
18937,2022-01-24 15:44,Pharrell Williams,"Happy - From ""Despicable Me 2""",232727
18938,2022-01-24 15:47,Backstreet Boys,I Want It That Way,142812
18939,2022-01-24 15:50,The Score,Who I Am,215703
18940,2022-01-24 16:04,The Score,Revolution,231864
18941,2022-01-24 16:07,The Score,Shakedown,205040
18942,2022-01-24 16:11,The Score,Higher,214569
18943,2022-01-24 16:14,The Score,Miracle,206172
18944,2022-01-24 16:16,The Score,Strange,129546
18945,2022-01-24 16:31,The Score,Money Run Low,63804
18946,2022-01-24 16:36,Shankar-Ehsaan-Loy,Slow Motion Angreza,260506
18947,2022-01-24 16:38,Social House,Magic In The Hamptons (feat. Lil Yachty),164640
18948,2022-01-24 16:41,Taylor Swift,Cruel Summer,178426
18949,2022-01-24 16:45,Troye Sivan,Strawberries & Cigarettes,201538
18950,2022-01-24 16:50,Twenty One Pilots,Level of Concern,220051
18951,2022-01-24 16:57,The Vamps,Chemicals,170693
18952,2022-01-24 17:00,The Vamps,Somebody To You,185097
18953,2022-01-24 17:02,vaultboy,everything sucks (feat. Eric Nam),119744
18954,2022-01-24 17:02,vaultboy,everything sucks (feat. Eric Nam),1944
18955,2022-01-24 17:02,Why Don't We,Talk,8874
18956,2022-01-24 17:05,The Vamps,Somebody To You,185097
18957,2022-01-24 17:07,vaultboy,everything sucks (feat. Eric Nam),119744
18958,2022-01-24 17:10,Why Don't We,Talk,190346
18959,2022-01-24 17:14,Why Don't We,Fallin’ (Adrenaline),216504
18960,2022-01-24 17:17,Why Don't We,I Still Do,147209
18961,2022-01-24 17:19,YUNGBLUD,parents,171880
18962,2022-01-24 17:22,Zaeden,tere bina - Acoustic,132000
18963,2022-01-24 17:25,Zedd,Good Thing (with Kehlani),210901
18964,2022-01-24 17:28,Zedd,The Middle,184732
18965,2022-01-24 17:32,5 Seconds of Summer,Red Desert,229557
18966,2022-01-24 17:35,5 Seconds of Summer,No Shame,182192
18967,2022-01-24 17:35,5 Seconds of Summer,Moving Along,23
18968,2022-01-24 17:35,5 Seconds of Summer,Better Man,1478
18969,2022-01-24 17:38,5 Seconds of Summer,Valentine,196628
18970,2022-01-24 17:42,5 Seconds of Summer,Moving Along,197517
18971,2022-01-24 17:45,5 Seconds of Summer,Better Man,189630
18972,2022-01-24 17:48,5 Seconds of Summer,More,194128
18973,2022-01-24 17:52,5 Seconds of Summer,Why Won’t You Love Me,200605
18974,2022-01-24 17:54,5 Seconds of Summer,Woke Up In Japan,157002
18975,2022-01-24 17:57,5 Seconds of Summer,Empty Wallets,187651
18976,2022-01-24 18:01,The Cab,Moon,1470
18977,2022-01-24 18:01,Alan Walker,Diamond Heart,9885
18978,2022-01-24 18:01,5 Seconds of Summer,Ghost Of You,197411
18979,2022-01-24 18:01,5 Seconds of Summer,Monster Among Men,22412
18980,2022-01-24 18:05,Alec Benjamin,Water Fountain,218893
18981,2022-01-24 18:08,Alec Benjamin,Steve,173487
18982,2022-01-24 18:13,Amrinder Gill,Band Darvaze,308232
18983,2022-01-24 18:16,Anne-Marie,Our Song,163733
18984,2022-01-24 18:21,A.R. Rahman,Param Sundari,200218
18985,2022-01-24 18:24,BoyWithUke,Two Moons,224747
18986,2022-01-24 18:31,The Cab,Lock Me Up,209626
18987,2022-01-24 18:44,The Cab,Moon,171410
18988,2022-01-25 00:31,Backstreet Boys,I Want It That Way,1520
18989,2022-01-25 00:45,Imagine Dragons,Next To Me,0
18990,2022-01-25 02:44,Imagine Dragons,Next To Me,3773
18991,2022-01-25 02:48,BoyWithUke,Two Moons,224747
18992,2022-01-25 02:51,The Cab,Lock Me Up,209626
18993,2022-01-25 02:54,The Cab,Moon,189834
18994,2022-01-25 02:59,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534
18995,2022-01-25 03:08,FINNEAS,New Girl,181437
18996,2022-01-25 03:18,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",198125
18997,2022-01-25 03:21,Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",174800
18998,2022-01-25 03:24,Halsey,You should be sad,205473
18999,2022-01-25 03:28,Imagine Dragons,I Don’t Know Why,190120
19000,2022-01-25 03:28,Imagine Dragons,On Top Of The World,47949
19001,2022-01-25 03:31,James Bay,Peer Pressure,176826
19002,2022-01-25 03:35,Jasleen Royal,Sang Rahiyo (feat. Ranveer Allahbadia),213287
19003,2022-01-25 03:38,John K,parachute,156505
19004,2022-01-25 03:50,Kanye West,Heartless,149426
19005,2022-01-25 03:58,AP Dhillon,Excuses,80270
19006,2022-01-25 04:01,Garry Sandhu,"Hauli Hauli (From ""De De Pyaar De"")",209393
19007,2022-01-25 04:05,Garry Sandhu,"Hauli Hauli (From ""De De Pyaar De"")",209393
19008,2022-01-25 04:06,Garry Sandhu,"Hauli Hauli (From ""De De Pyaar De"")",25442
19009,2022-01-25 04:07,Jass Manak,Boss,100938
19010,2022-01-25 04:11,Raftaar,All Black,218145
19011,2022-01-25 04:15,Yo Yo Honey Singh,Desi Kalakaar,253352
19012,2022-01-25 04:19,Yo Yo Honey Singh,Blue Eyes,220943
19013,2022-01-25 04:23,Yo Yo Honey Singh,Love Dose,15247
19014,2022-01-25 04:23,Yo Yo Honey Singh,Dope Shope,211764
19015,2022-01-25 04:26,Yo Yo Honey Singh,Dope Shope,211764
19016,2022-01-25 04:27,Yo Yo Honey Singh,Love Dose,5099
19017,2022-01-25 04:31,Parmish Verma,Shada,238692
19018,2022-01-25 04:34,Navv Inder,Wakhra Swag,190615
19019,2022-01-25 04:38,Garry Sandhu,"Hauli Hauli (From ""De De Pyaar De"")",209393
19020,2022-01-25 04:47,Navv Inder,The Wakhra Song,196000
19021,2022-01-25 04:55,Badshah,Proper Patola,178604
19022,2022-01-25 04:58,Tony Kakkar,"Coca Cola (From ""Luka Chuppi"")",179225
19023,2022-01-25 05:02,Yo Yo Honey Singh,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",226696
19024,2022-01-25 05:06,Yo Yo Honey Singh,Urvashi,215483
19025,2022-01-25 05:13,Guru Randhawa,Suit Suit,190131
19026,2022-01-25 05:25,Guru Randhawa,"High Rated Gabru (From ""Nawabzaade"")",104522
19027,2022-01-25 06:05,Guru Randhawa,"High Rated Gabru (From ""Nawabzaade"")",74903
19028,2022-01-25 06:14,Zack Knight,Bom Diggy Diggy,238530
19029,2022-01-25 06:20,Neha Kakkar,"Aankh Marey (From ""Simmba"")",274756
19030,2022-01-25 06:33,Guru Randhawa,"Morni Banke (From ""Badhaai Ho"")",177613
19031,2022-01-25 09:05,Guru Randhawa,"Morni Banke (From ""Badhaai Ho"")",20751
19032,2022-01-25 09:06,Yo Yo Honey Singh,"Chhote Chhote Peg (From ""Sonu Ke Titu Ki Sweety"")",28329
19033,2022-01-25 09:09,Yo Yo Honey Singh,Brown Rang,211394
19034,2022-01-25 09:13,Yo Yo Honey Singh,Dope Shope,211764
19035,2022-01-25 09:13,Diljit Dosanjh,5 Taara,17923
19036,2022-01-25 09:13,Prabhjit Singh,Khayal,7627
19037,2022-01-25 09:16,Diljit Dosanjh,Raat Di Gedi,191858
19038,2022-01-25 09:17,Jassie Gill,Attt Karti,900
19039,2022-01-25 09:20,Jassie Gill,Bapu Zimidar,180527
19040,2022-01-25 09:29,Diljit Dosanjh,Laembadgini,186312
19041,2022-01-25 09:31,Guru Randhawa,Suit Suit,1179
19042,2022-01-25 09:31,Diljit Dosanjh,Raat Di Gedi,35
19043,2022-01-25 09:31,Jassie Gill,Attt Karti,9179
19044,2022-01-25 09:31,Yo Yo Honey Singh,Dope Shope,0
19045,2022-01-25 09:31,Yo Yo Honey Singh,Brown Rang,0
19046,2022-01-25 09:31,Diljit Dosanjh,5 Taara,23
19047,2022-01-25 09:31,Yo Yo Honey Singh,Urvashi,7738
19048,2022-01-25 09:31,Mankirt Aulakh,Badnam,84544
19049,2022-01-25 09:31,Prabhjit Singh,Khayal,303
19050,2022-01-25 09:32,Sidhu Moose Wala,So High,58209
19051,2022-01-25 09:34,Bohemia,Same Beef,3359
19052,2022-01-25 09:34,Sidhu Moose Wala,Tochan,105828
19053,2022-01-25 09:35,Param Singh,Daru Badnaam,36116
19054,2022-01-25 09:38,Alan Walker,"Alone, Pt. II",179052
19055,2022-01-25 09:42,Imagine Dragons,Amsterdam,241426
19056,2022-01-25 09:45,5 Seconds of Summer,Babylon,213185
19057,2022-01-25 09:48,Billie Eilish,bad guy,194087
19058,2022-01-25 09:53,Imagine Dragons,Bad Liar,260773
19059,2022-01-25 09:56,The Chainsmokers,Beach House,206120
19060,2022-01-25 10:02,The Score,Believe,228280
19061,2022-01-25 10:08,Imagine Dragons,Believer,142541
19062,2022-01-25 10:11,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123
19063,2022-01-25 10:25,Arctic Monkeys,Do I Wanna Know?,198275
19064,2022-01-25 10:30,Alec Benjamin,If We Have Each Other,38540
19065,2022-01-25 10:32,Imagine Dragons,Believer,6390
19066,2022-01-25 10:35,Arctic Monkeys,Why'd You Only Call Me When You're High?,160985
19067,2022-01-25 10:38,Duncan Laurence,Arcade,183528
19068,2022-01-25 10:41,Arctic Monkeys,Do I Wanna Know?,216409
19069,2022-01-25 10:44,Arctic Monkeys,I Wanna Be Yours,149383
19070,2022-01-25 10:47,Imagine Dragons,Roots,174432
19071,2022-01-25 10:53,James Bay,Us,181322
19072,2022-01-25 10:55,Zaeden,tere bina - Acoustic,131836
19073,2022-01-25 10:59,Royal Deluxe,I'm A Wanted Man,228963
19074,2022-01-25 11:02,Tate McRae,r u ok,187218
19075,2022-01-25 11:06,Dua Lipa,IDGAF,217870
19076,2022-01-25 11:09,Vishal-Shekhar,Vele,229955
19077,2022-01-25 11:13,Greyson Chance,Good As Gold,205691
19078,2022-01-25 11:15,OneRepublic,Connection,148460
19079,2022-01-25 11:18,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173234
19080,2022-01-25 11:24,Amit Trivedi,Namo Namo,322136
19081,2022-01-25 11:34,Arctic Monkeys,Do I Wanna Know?,75152
19082,2022-01-25 11:34,Kygo,Born To Be Yours,74313
19083,2022-01-25 11:37,Tate McRae,r u ok,2192
19084,2022-01-25 11:37,Arctic Monkeys,505,14124
19085,2022-01-25 11:37,Arctic Monkeys,I Wanna Be Yours,183956
19086,2022-01-25 11:41,G.E.M.,倒數,229333
19087,2022-01-25 11:45,Imagine Dragons,Working Man,233373
19088,2022-01-25 11:51,Tate McRae,r u ok,40280
19089,2022-01-25 11:51,ODIE,Little Lies,220007
19090,2022-01-25 11:59,Tate McRae,r u ok,146945
19091,2022-01-25 12:25,OneRepublic,Sunshine,227147
19092,2022-01-25 12:28,Gryffin,Winnebago (feat. Quinn XCII & Daniel Wilson),179916
19093,2022-01-25 12:31,Ariana Grande,34+35,173523
19094,2022-01-25 12:35,A.R. Rahman,Raanjhanaa,254654
19095,2022-01-25 12:38,James Bay,Us,187227
19096,2022-01-25 12:41,Daya,Hide Away,192295
19097,2022-01-25 12:44,Alan Walker,The Spectre,193572
19098,2022-01-25 12:47,Frawley,Ain't Nobody's Baby,149167
19099,2022-01-25 12:50,Bazzi,Paradise,168944
19100,2022-01-25 12:52,Social House,Tropical Rain,149869
19101,2022-01-25 12:55,Social House,Tropical Rain,149935
19102,2022-01-25 12:57,Social House,Tropical Rain,149877
19103,2022-01-25 13:00,Social House,Tropical Rain,149820
19104,2022-01-25 13:02,Social House,Tropical Rain,149891
19105,2022-01-25 13:05,Social House,Tropical Rain,149856
19106,2022-01-25 13:20,Social House,Tropical Rain,149861
19107,2022-01-25 13:23,Social House,Tropical Rain,149887
19108,2022-01-25 13:25,Social House,Tropical Rain,149777
19109,2022-01-25 13:28,Social House,Tropical Rain,149989
19110,2022-01-25 13:30,Social House,Tropical Rain,149789
19111,2022-01-25 13:33,Social House,Tropical Rain,149928
19112,2022-01-25 13:35,Social House,Tropical Rain,149901
19113,2022-01-25 13:38,Social House,Tropical Rain,149864
19114,2022-01-25 13:40,Social House,Tropical Rain,149947
19115,2022-01-25 13:43,Social House,Tropical Rain,149970
19116,2022-01-25 13:45,Social House,Tropical Rain,149994
19117,2022-01-25 14:01,Social House,Tropical Rain,149852
19118,2022-01-25 14:03,Social House,Tropical Rain,149949
19119,2022-01-25 14:06,Roy Orbison,"Oh, Pretty Woman",176860
19120,2022-01-25 14:10,Matt Maeson,Put It on Me,202729
19121,2022-01-25 14:13,suggi,"fuck u, goodluck.",199810
19122,2022-01-25 14:17,Lauv,Never Not,207963
19123,2022-01-25 14:24,Elina,Paper Planes,199826
19124,2022-01-25 14:27,Camila Cabello,Bad Kind of Butterflies,169235
19125,2022-01-25 16:30,Tate McRae,r u ok,2089
19126,2022-01-25 19:04,Tate McRae,r u ok,6838
19127,2022-01-25 19:06,Social House,Tropical Rain,150880
19128,2022-01-25 19:09,Social House,Tropical Rain,150880
19129,2022-01-25 19:14,Social House,Tropical Rain,150880
19130,2022-01-25 19:17,Social House,Tropical Rain,150880
19131,2022-01-25 19:19,Social House,Tropical Rain,150880
19132,2022-01-25 19:22,Social House,Tropical Rain,150880
19133,2022-01-25 19:25,Social House,Tropical Rain,150880
19134,2022-01-25 19:28,Social House,Tropical Rain,150880
19135,2022-01-25 19:30,Social House,Tropical Rain,150880
19136,2022-01-25 19:33,Social House,Tropical Rain,150880
19137,2022-01-25 19:35,Social House,Tropical Rain,150880
19138,2022-01-25 19:38,Social House,Tropical Rain,150880
19139,2022-01-25 19:40,Social House,Tropical Rain,150880
19140,2022-01-25 19:41,Social House,Tropical Rain,55102
19141,2022-01-25 19:52,Lauv,Modern Loneliness,54148
19142,2022-01-26 01:03,Imagine Dragons,Next To Me,230288
19143,2022-01-26 01:05,Imagine Dragons,I Don’t Know Why,0
19144,2022-01-26 01:07,Imagine Dragons,Next To Me,0
19145,2022-01-26 03:52,Imagine Dragons,Next To Me,27935
19146,2022-01-26 03:55,Imagine Dragons,Roots,174506
19147,2022-01-26 03:58,James Bay,Us,181360
19148,2022-01-26 03:58,Zaeden,tere bina - Acoustic,10048
19149,2022-01-26 04:02,Royal Deluxe,I'm A Wanted Man,228986
19150,2022-01-26 04:05,Tate McRae,r u ok,187386
19151,2022-01-26 04:09,Dua Lipa,IDGAF,217946
19152,2022-01-26 04:29,Vishal-Shekhar,Vele,163541
19153,2022-01-26 04:30,Vishal-Shekhar,Vele,1655
19154,2022-01-26 04:37,Greyson Chance,Good As Gold,205746
19155,2022-01-26 04:43,OneRepublic,Connection,148459
19156,2022-01-26 04:46,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
19157,2022-01-26 04:58,Amit Trivedi,Namo Namo,16230
19158,2022-01-26 05:53,Amit Trivedi,Namo Namo,306305
19159,2022-01-26 05:56,Kygo,Born To Be Yours,193320
19160,2022-01-26 06:00,Tate McRae,bad ones,183133
19161,2022-01-26 06:04,Blake Rose,Gone,205462
19162,2022-01-26 06:18,G.E.M.,倒數,229333
19163,2022-01-26 06:22,Imagine Dragons,Real Life,247546
19164,2022-01-26 06:25,Jonas Blue,Mama,184133
19165,2022-01-26 06:29,Aditya Rikhari,Faasle,221988
19166,2022-01-26 06:32,Tate McRae,you broke me first,170226
19167,2022-01-26 06:36,Imagine Dragons,I’ll Make It Up To You,262600
19168,2022-01-26 06:40,PRETTYMUCH,Eyes Off You,200517
19169,2022-01-26 06:44,The Chainsmokers,Push My Luck,181853
19170,2022-01-26 06:47,Alec Benjamin,Water Fountain,218893
19171,2022-01-26 06:50,Imagine Dragons,I Don’t Know Why,190120
19172,2022-01-26 06:54,Daya,Hide Away,192376
19173,2022-01-26 06:57,The Score,On And On,215706
19174,2022-01-26 07:02,Kanye West,Heartless,211000
19175,2022-01-26 07:08,Imagine Dragons,Dancing In The Dark,233933
19176,2022-01-26 07:11,Why Don't We,Stay,167160
19177,2022-01-26 07:16,Raman Mahadevan,Kholo Kholo,242307
19178,2022-01-26 07:16,Why Don't We,Stay,5814
19179,2022-01-26 07:21,Piyush Mishra,Aarambh,295866
19180,2022-01-26 07:26,Piyush Mishra,Aarambh,295866
19181,2022-01-26 07:30,Piyush Mishra,Aarambh,237882
19182,2022-01-26 07:34,Imagine Dragons,Walking The Wire,232906
19183,2022-01-26 07:37,5 Seconds of Summer,No Shame,192736
19184,2022-01-26 07:40,Imagine Dragons,Demons,177506
19185,2022-01-26 07:45,The Chainsmokers,Call You Mine,217640
19186,2022-01-26 07:48,The Cab,These Are The Lies,226426
19187,2022-01-26 07:52,Imagine Dragons,Bullet In A Gun,204853
19188,2022-01-26 07:56,The Chainsmokers,Something Just Like This,247160
19189,2022-01-26 08:00,The Chainsmokers,Paris,221506
19190,2022-01-26 08:02,The Score,Head Up,169977
19191,2022-01-26 08:06,The Chainsmokers,Push My Luck,181853
19192,2022-01-26 08:08,Social House,Magic In The Hamptons (feat. Lil Yachty),164640
19193,2022-01-26 08:12,The Chainsmokers,Young,224773
